日期,店铺 ID,店铺名称,区域,品类 ID,品牌,品规,价格,档次,销售数量,销售金额
2025-06-28,S002,下城区烟草直营店,下城区,P006,芙蓉王,硬芙蓉王,25,中档,29,725
2025-06-28,S002,下城区烟草直营店,下城区,P007,芙蓉王,软芙蓉王,35,高档,20,700
2025-06-28,S002,下城区烟草直营店,下城区,P008,黄鹤楼,硬黄鹤楼,20,中档,40,800
2025-06-28,S002,下城区烟草直营店,下城区,P009,黄鹤楼,软黄鹤楼,50,高档,4,200
2025-06-28,S002,下城区烟草直营店,下城区,P010,南京,硬南京,12,低档,23,276
2025-06-28,S002,下城区烟草直营店,下城区,P011,南京,雨花石,55,高档,22,1210
2025-06-28,S002,下城区烟草直营店,下城区,P012,黄山,硬黄山,10,低档,24,240
2025-06-28,S002,下城区烟草直营店,下城区,P013,黄山,徽商新视界,100,高档,14,1400
2025-06-28,S002,下城区烟草直营店,下城区,P014,玉溪,硬玉溪,23,中档,26,598
2025-06-28,S002,下城区烟草直营店,下城区,P015,云烟,硬云烟,10,低档,32,320
2025-06-28,S003,江宁区便民烟酒店,江宁区,P001,中华,硬中华,45,高档,22,990
2025-06-28,S003,江宁区便民烟酒店,江宁区,P002,中华,软中华,65,高档,7,455
2025-06-28,S003,江宁区便民烟酒店,江宁区,P003,利群,硬利群,14,中档,24,336
2025-06-28,S003,江宁区便民烟酒店,江宁区,P004,利群,软利群,22,中档,34,748
2025-06-28,S003,江宁区便民烟酒店,江宁区,P005,利群,阳光利群,36,高档,12,432
2025-06-28,S003,江宁区便民烟酒店,江宁区,P006,芙蓉王,硬芙蓉王,25,中档,8,200
2025-06-28,S003,江宁区便民烟酒店,江宁区,P007,芙蓉王,软芙蓉王,35,高档,24,840
2025-06-28,S003,江宁区便民烟酒店,江宁区,P008,黄鹤楼,硬黄鹤楼,20,中档,5,100
2025-06-28,S003,江宁区便民烟酒店,江宁区,P009,黄鹤楼,软黄鹤楼,50,高档,16,800
2025-06-28,S003,江宁区便民烟酒店,江宁区,P010,南京,硬南京,12,低档,48,576
2025-06-28,S003,江宁区便民烟酒店,江宁区,P011,南京,雨花石,55,高档,10,550
2025-06-28,S003,江宁区便民烟酒店,江宁区,P012,黄山,硬黄山,10,低档,28,280
2025-06-28,S003,江宁区便民烟酒店,江宁区,P013,黄山,徽商新视界,100,高档,4,400
2025-06-28,S003,江宁区便民烟酒店,江宁区,P014,玉溪,硬玉溪,23,中档,10,230
2025-06-28,S003,江宁区便民烟酒店,江宁区,P015,云烟,硬云烟,10,低档,29,290
2025-06-28,S004,拱墅区旗舰体验店,拱墅区,P001,中华,硬中华,45,高档,10,450
2025-06-28,S004,拱墅区旗舰体验店,拱墅区,P002,中华,软中华,65,高档,21,1365
2025-06-28,S004,拱墅区旗舰体验店,拱墅区,P003,利群,硬利群,14,中档,7,98
2025-06-28,S004,拱墅区旗舰体验店,拱墅区,P004,利群,软利群,22,中档,33,726
2025-06-28,S004,拱墅区旗舰体验店,拱墅区,P005,利群,阳光利群,36,高档,6,216
2025-06-28,S004,拱墅区旗舰体验店,拱墅区,P006,芙蓉王,硬芙蓉王,25,中档,42,1050
2025-06-28,S004,拱墅区旗舰体验店,拱墅区,P007,芙蓉王,软芙蓉王,35,高档,22,770
2025-06-28,S004,拱墅区旗舰体验店,拱墅区,P008,黄鹤楼,硬黄鹤楼,20,中档,28,560
2025-06-28,S004,拱墅区旗舰体验店,拱墅区,P009,黄鹤楼,软黄鹤楼,50,高档,12,600
2025-06-28,S004,拱墅区旗舰体验店,拱墅区,P010,南京,硬南京,12,低档,64,768
2025-06-28,S004,拱墅区旗舰体验店,拱墅区,P011,南京,雨花石,55,高档,10,550
2025-06-28,S004,拱墅区旗舰体验店,拱墅区,P012,黄山,硬黄山,10,低档,16,160
2025-06-28,S004,拱墅区旗舰体验店,拱墅区,P013,黄山,徽商新视界,100,高档,12,1200
2025-06-28,S004,拱墅区旗舰体验店,拱墅区,P014,玉溪,硬玉溪,23,中档,37,851
2025-06-28,S004,拱墅区旗舰体验店,拱墅区,P015,云烟,硬云烟,10,低档,30,300
2025-06-28,S005,西湖区旅游特产店,西湖区,P001,中华,硬中华,45,高档,32,1440
2025-06-28,S005,西湖区旅游特产店,西湖区,P002,中华,软中华,65,高档,22,1430
2025-06-28,S005,西湖区旅游特产店,西湖区,P003,利群,硬利群,14,中档,17,238
2025-06-28,S005,西湖区旅游特产店,西湖区,P004,利群,软利群,22,中档,40,880
2025-06-28,S005,西湖区旅游特产店,西湖区,P005,利群,阳光利群,36,高档,10,360
2025-06-28,S005,西湖区旅游特产店,西湖区,P006,芙蓉王,硬芙蓉王,25,中档,18,450
2025-06-28,S005,西湖区旅游特产店,西湖区,P007,芙蓉王,软芙蓉王,35,高档,20,700
2025-06-28,S005,西湖区旅游特产店,西湖区,P008,黄鹤楼,硬黄鹤楼,20,中档,52,1040
2025-06-28,S005,西湖区旅游特产店,西湖区,P009,黄鹤楼,软黄鹤楼,50,高档,17,850
2025-06-28,S005,西湖区旅游特产店,西湖区,P010,南京,硬南京,12,低档,26,312
2025-06-28,S005,西湖区旅游特产店,西湖区,P011,南京,雨花石,55,高档,34,1870
2025-06-28,S005,西湖区旅游特产店,西湖区,P012,黄山,硬黄山,10,低档,97,970
2025-06-28,S005,西湖区旅游特产店,西湖区,P013,黄山,徽商新视界,100,高档,20,2000
2025-06-28,S005,西湖区旅游特产店,西湖区,P014,玉溪,硬玉溪,23,中档,20,460
2025-06-28,S005,西湖区旅游特产店,西湖区,P015,云烟,硬云烟,10,低档,17,170
2025-06-28,S006,滨江区高新园店,滨江区,P001,中华,硬中华,45,高档,21,945
2025-06-28,S006,滨江区高新园店,滨江区,P002,中华,软中华,65,高档,17,1105
2025-06-28,S006,滨江区高新园店,滨江区,P003,利群,硬利群,14,中档,24,336
2025-06-28,S006,滨江区高新园店,滨江区,P004,利群,软利群,22,中档,41,902
2025-06-28,S006,滨江区高新园店,滨江区,P005,利群,阳光利群,36,高档,13,468
2025-06-28,S006,滨江区高新园店,滨江区,P006,芙蓉王,硬芙蓉王,25,中档,37,925
2025-06-28,S006,滨江区高新园店,滨江区,P007,芙蓉王,软芙蓉王,35,高档,13,455
2025-06-28,S006,滨江区高新园店,滨江区,P008,黄鹤楼,硬黄鹤楼,20,中档,7,140
2025-06-28,S006,滨江区高新园店,滨江区,P009,黄鹤楼,软黄鹤楼,50,高档,17,850
2025-06-28,S006,滨江区高新园店,滨江区,P010,南京,硬南京,12,低档,24,288
2025-06-28,S006,滨江区高新园店,滨江区,P011,南京,雨花石,55,高档,23,1265
2025-06-28,S006,滨江区高新园店,滨江区,P012,黄山,硬黄山,10,低档,28,280
2025-06-28,S006,滨江区高新园店,滨江区,P013,黄山,徽商新视界,100,高档,6,600
2025-06-28,S006,滨江区高新园店,滨江区,P014,玉溪,硬玉溪,23,中档,19,437
2025-06-28,S006,滨江区高新园店,滨江区,P015,云烟,硬云烟,10,低档,65,650
2025-06-28,S007,萧山区机场店,萧山区,P001,中华,硬中华,45,高档,10,450
2025-06-28,S007,萧山区机场店,萧山区,P002,中华,软中华,65,高档,20,1300
2025-06-28,S007,萧山区机场店,萧山区,P003,利群,硬利群,14,中档,18,252
2025-06-28,S007,萧山区机场店,萧山区,P004,利群,软利群,22,中档,10,220
2025-06-28,S007,萧山区机场店,萧山区,P005,利群,阳光利群,36,高档,35,1260
2025-06-28,S007,萧山区机场店,萧山区,P006,芙蓉王,硬芙蓉王,25,中档,18,450
2025-06-28,S007,萧山区机场店,萧山区,P007,芙蓉王,软芙蓉王,35,高档,13,455
2025-06-28,S007,萧山区机场店,萧山区,P008,黄鹤楼,硬黄鹤楼,20,中档,41,820
2025-06-28,S007,萧山区机场店,萧山区,P009,黄鹤楼,软黄鹤楼,50,高档,25,1250
2025-06-28,S007,萧山区机场店,萧山区,P010,南京,硬南京,12,低档,50,600
2025-06-28,S007,萧山区机场店,萧山区,P011,南京,雨花石,55,高档,29,1595
2025-06-28,S007,萧山区机场店,萧山区,P012,黄山,硬黄山,10,低档,46,460
2025-06-28,S007,萧山区机场店,萧山区,P013,黄山,徽商新视界,100,高档,29,2900
2025-06-28,S007,萧山区机场店,萧山区,P014,玉溪,硬玉溪,23,中档,47,1081
2025-06-28,S007,萧山区机场店,萧山区,P015,云烟,硬云烟,10,低档,67,670
2025-06-28,S008,余杭区未来科技城店,余杭区,P001,中华,硬中华,45,高档,31,1395
2025-06-28,S008,余杭区未来科技城店,余杭区,P002,中华,软中华,65,高档,7,455
2025-06-28,S008,余杭区未来科技城店,余杭区,P003,利群,硬利群,14,中档,13,182
2025-06-28,S008,余杭区未来科技城店,余杭区,P004,利群,软利群,22,中档,21,462
2025-06-28,S008,余杭区未来科技城店,余杭区,P005,利群,阳光利群,36,高档,26,936
2025-06-28,S008,余杭区未来科技城店,余杭区,P006,芙蓉王,硬芙蓉王,25,中档,35,875
2025-06-28,S008,余杭区未来科技城店,余杭区,P007,芙蓉王,软芙蓉王,35,高档,18,630
2025-06-28,S008,余杭区未来科技城店,余杭区,P008,黄鹤楼,硬黄鹤楼,20,中档,9,180
2025-06-28,S008,余杭区未来科技城店,余杭区,P009,黄鹤楼,软黄鹤楼,50,高档,24,1200
2025-06-28,S008,余杭区未来科技城店,余杭区,P010,南京,硬南京,12,低档,36,432
2025-06-28,S008,余杭区未来科技城店,余杭区,P011,南京,雨花石,55,高档,9,495
2025-06-28,S008,余杭区未来科技城店,余杭区,P012,黄山,硬黄山,10,低档,68,680
2025-06-28,S008,余杭区未来科技城店,余杭区,P013,黄山,徽商新视界,100,高档,9,900
2025-06-28,S008,余杭区未来科技城店,余杭区,P014,玉溪,硬玉溪,23,中档,44,1012
2025-06-28,S008,余杭区未来科技城店,余杭区,P015,云烟,硬云烟,10,低档,44,440
2025-06-28,S009,临安区景区店,临安区,P001,中华,硬中华,45,高档,14,630
2025-06-28,S009,临安区景区店,临安区,P002,中华,软中华,65,高档,4,260
2025-06-28,S009,临安区景区店,临安区,P003,利群,硬利群,14,中档,7,98
2025-06-28,S009,临安区景区店,临安区,P004,利群,软利群,22,中档,14,308
2025-06-28,S009,临安区景区店,临安区,P005,利群,阳光利群,36,高档,2,72
2025-06-28,S009,临安区景区店,临安区,P006,芙蓉王,硬芙蓉王,25,中档,26,650
2025-06-28,S009,临安区景区店,临安区,P007,芙蓉王,软芙蓉王,35,高档,4,140
2025-06-28,S009,临安区景区店,临安区,P008,黄鹤楼,硬黄鹤楼,20,中档,29,580
2025-06-28,S009,临安区景区店,临安区,P009,黄鹤楼,软黄鹤楼,50,高档,9,450
2025-06-28,S009,临安区景区店,临安区,P010,南京,硬南京,12,低档,31,372
2025-06-28,S009,临安区景区店,临安区,P011,南京,雨花石,55,高档,7,385
2025-06-28,S009,临安区景区店,临安区,P012,黄山,硬黄山,10,低档,12,120
2025-06-28,S009,临安区景区店,临安区,P013,黄山,徽商新视界,100,高档,19,1900
2025-06-28,S009,临安区景区店,临安区,P014,玉溪,硬玉溪,23,中档,24,552
2025-06-28,S009,临安区景区店,临安区,P015,云烟,硬云烟,10,低档,16,160
2025-06-28,S010,富阳区商业中心店,富阳区,P001,中华,硬中华,45,高档,17,765
2025-06-28,S010,富阳区商业中心店,富阳区,P002,中华,软中华,65,高档,21,1365
2025-06-28,S010,富阳区商业中心店,富阳区,P003,利群,硬利群,14,中档,25,350
2025-06-28,S010,富阳区商业中心店,富阳区,P004,利群,软利群,22,中档,5,110
2025-06-28,S010,富阳区商业中心店,富阳区,P005,利群,阳光利群,36,高档,16,576
2025-06-28,S010,富阳区商业中心店,富阳区,P006,芙蓉王,硬芙蓉王,25,中档,41,1025
2025-06-28,S010,富阳区商业中心店,富阳区,P007,芙蓉王,软芙蓉王,35,高档,8,280
2025-06-28,S010,富阳区商业中心店,富阳区,P008,黄鹤楼,硬黄鹤楼,20,中档,14,280
2025-06-28,S010,富阳区商业中心店,富阳区,P009,黄鹤楼,软黄鹤楼,50,高档,4,200
2025-06-28,S010,富阳区商业中心店,富阳区,P010,南京,硬南京,12,低档,12,144
2025-06-28,S010,富阳区商业中心店,富阳区,P011,南京,雨花石,55,高档,10,550
2025-06-28,S010,富阳区商业中心店,富阳区,P012,黄山,硬黄山,10,低档,17,170
2025-06-28,S010,富阳区商业中心店,富阳区,P013,黄山,徽商新视界,100,高档,21,2100
2025-06-28,S010,富阳区商业中心店,富阳区,P014,玉溪,硬玉溪,23,中档,31,713
2025-06-28,S010,富阳区商业中心店,富阳区,P015,云烟,硬云烟,10,低档,12,120
2025-06-29,S001,上城区卷烟专卖店,上城区,P001,中华,硬中华,45,高档,16,720
2025-06-29,S001,上城区卷烟专卖店,上城区,P002,中华,软中华,65,高档,15,975
2025-06-29,S001,上城区卷烟专卖店,上城区,P003,利群,硬利群,14,中档,21,294
2025-06-29,S001,上城区卷烟专卖店,上城区,P004,利群,软利群,22,中档,36,792
2025-06-29,S001,上城区卷烟专卖店,上城区,P005,利群,阳光利群,36,高档,22,792
2025-06-29,S001,上城区卷烟专卖店,上城区,P006,芙蓉王,硬芙蓉王,25,中档,9,225
2025-06-29,S001,上城区卷烟专卖店,上城区,P007,芙蓉王,软芙蓉王,35,高档,10,350
2025-06-29,S001,上城区卷烟专卖店,上城区,P008,黄鹤楼,硬黄鹤楼,20,中档,24,480
2025-06-29,S001,上城区卷烟专卖店,上城区,P009,黄鹤楼,软黄鹤楼,50,高档,11,550
2025-06-29,S001,上城区卷烟专卖店,上城区,P010,南京,硬南京,12,低档,42,504
2025-06-29,S001,上城区卷烟专卖店,上城区,P011,南京,雨花石,55,高档,11,605
2025-06-29,S001,上城区卷烟专卖店,上城区,P012,黄山,硬黄山,10,低档,36,360
2025-06-29,S001,上城区卷烟专卖店,上城区,P013,黄山,徽商新视界,100,高档,17,1700
2025-06-29,S001,上城区卷烟专卖店,上城区,P014,玉溪,硬玉溪,23,中档,21,483
2025-06-29,S001,上城区卷烟专卖店,上城区,P015,云烟,硬云烟,10,低档,40,400
2025-06-29,S002,下城区烟草直营店,下城区,P001,中华,硬中华,45,高档,8,360
2025-06-29,S002,下城区烟草直营店,下城区,P002,中华,软中华,65,高档,5,325
2025-06-29,S002,下城区烟草直营店,下城区,P003,利群,硬利群,14,中档,37,518
2025-06-29,S002,下城区烟草直营店,下城区,P004,利群,软利群,22,中档,39,858
2025-06-29,S002,下城区烟草直营店,下城区,P005,利群,阳光利群,36,高档,6,216
2025-06-29,S002,下城区烟草直营店,下城区,P006,芙蓉王,硬芙蓉王,25,中档,39,975
2025-06-29,S002,下城区烟草直营店,下城区,P007,芙蓉王,软芙蓉王,35,高档,8,280
2025-06-29,S002,下城区烟草直营店,下城区,P008,黄鹤楼,硬黄鹤楼,20,中档,8,160
2025-06-29,S002,下城区烟草直营店,下城区,P009,黄鹤楼,软黄鹤楼,50,高档,24,1200
2025-06-29,S002,下城区烟草直营店,下城区,P010,南京,硬南京,12,低档,25,300
2025-06-29,S002,下城区烟草直营店,下城区,P011,南京,雨花石,55,高档,13,715
2025-06-29,S002,下城区烟草直营店,下城区,P012,黄山,硬黄山,10,低档,37,370
2025-06-29,S002,下城区烟草直营店,下城区,P013,黄山,徽商新视界,100,高档,12,1200
2025-06-29,S002,下城区烟草直营店,下城区,P014,玉溪,硬玉溪,23,中档,13,299
2025-06-29,S002,下城区烟草直营店,下城区,P015,云烟,硬云烟,10,低档,12,120
2025-06-29,S003,江宁区便民烟酒店,江宁区,P001,中华,硬中华,45,高档,16,720
2025-06-29,S003,江宁区便民烟酒店,江宁区,P002,中华,软中华,65,高档,6,390
2025-06-29,S003,江宁区便民烟酒店,江宁区,P003,利群,硬利群,14,中档,19,266
2025-06-29,S003,江宁区便民烟酒店,江宁区,P004,利群,软利群,22,中档,26,572
2025-06-29,S003,江宁区便民烟酒店,江宁区,P005,利群,阳光利群,36,高档,20,720
2025-06-29,S003,江宁区便民烟酒店,江宁区,P006,芙蓉王,硬芙蓉王,25,中档,19,475
2025-06-29,S003,江宁区便民烟酒店,江宁区,P007,芙蓉王,软芙蓉王,35,高档,17,595
2025-06-29,S003,江宁区便民烟酒店,江宁区,P008,黄鹤楼,硬黄鹤楼,20,中档,5,100
2025-06-29,S003,江宁区便民烟酒店,江宁区,P009,黄鹤楼,软黄鹤楼,50,高档,13,650
2025-06-29,S003,江宁区便民烟酒店,江宁区,P010,南京,硬南京,12,低档,11,132
2025-06-29,S003,江宁区便民烟酒店,江宁区,P011,南京,雨花石,55,高档,13,715
2025-06-29,S003,江宁区便民烟酒店,江宁区,P012,黄山,硬黄山,10,低档,14,140
2025-06-29,S003,江宁区便民烟酒店,江宁区,P013,黄山,徽商新视界,100,高档,9,900
2025-06-29,S003,江宁区便民烟酒店,江宁区,P014,玉溪,硬玉溪,23,中档,17,391
2025-06-29,S003,江宁区便民烟酒店,江宁区,P015,云烟,硬云烟,10,低档,36,360
2025-06-29,S004,拱墅区旗舰体验店,拱墅区,P001,中华,硬中华,45,高档,23,1035
2025-06-29,S004,拱墅区旗舰体验店,拱墅区,P002,中华,软中华,65,高档,23,1495
2025-06-29,S004,拱墅区旗舰体验店,拱墅区,P003,利群,硬利群,14,中档,38,532
2025-06-29,S004,拱墅区旗舰体验店,拱墅区,P004,利群,软利群,22,中档,42,924
2025-06-29,S004,拱墅区旗舰体验店,拱墅区,P005,利群,阳光利群,36,高档,29,1044
2025-06-29,S004,拱墅区旗舰体验店,拱墅区,P006,芙蓉王,硬芙蓉王,25,中档,22,550
2025-06-29,S004,拱墅区旗舰体验店,拱墅区,P007,芙蓉王,软芙蓉王,35,高档,5,175
2025-06-29,S004,拱墅区旗舰体验店,拱墅区,P008,黄鹤楼,硬黄鹤楼,20,中档,40,800
2025-06-29,S004,拱墅区旗舰体验店,拱墅区,P009,黄鹤楼,软黄鹤楼,50,高档,6,300
2025-06-29,S004,拱墅区旗舰体验店,拱墅区,P010,南京,硬南京,12,低档,74,888
2025-06-29,S004,拱墅区旗舰体验店,拱墅区,P011,南京,雨花石,55,高档,20,1100
2025-06-29,S004,拱墅区旗舰体验店,拱墅区,P012,黄山,硬黄山,10,低档,22,220
2025-06-29,S004,拱墅区旗舰体验店,拱墅区,P013,黄山,徽商新视界,100,高档,18,1800
2025-06-29,S004,拱墅区旗舰体验店,拱墅区,P014,玉溪,硬玉溪,23,中档,47,1081
2025-06-29,S004,拱墅区旗舰体验店,拱墅区,P015,云烟,硬云烟,10,低档,51,510
2025-06-29,S005,西湖区旅游特产店,西湖区,P001,中华,硬中华,45,高档,24,1080
2025-06-29,S005,西湖区旅游特产店,西湖区,P002,中华,软中华,65,高档,17,1105
2025-06-29,S005,西湖区旅游特产店,西湖区,P003,利群,硬利群,14,中档,31,434
2025-06-29,S005,西湖区旅游特产店,西湖区,P004,利群,软利群,22,中档,26,572
2025-06-29,S005,西湖区旅游特产店,西湖区,P005,利群,阳光利群,36,高档,33,1188
2025-06-29,S005,西湖区旅游特产店,西湖区,P006,芙蓉王,硬芙蓉王,25,中档,42,1050
2025-06-29,S005,西湖区旅游特产店,西湖区,P007,芙蓉王,软芙蓉王,35,高档,29,1015
2025-06-29,S005,西湖区旅游特产店,西湖区,P008,黄鹤楼,硬黄鹤楼,20,中档,10,200
2025-06-29,S005,西湖区旅游特产店,西湖区,P009,黄鹤楼,软黄鹤楼,50,高档,19,950
2025-06-29,S005,西湖区旅游特产店,西湖区,P010,南京,硬南京,12,低档,29,348
2025-06-29,S005,西湖区旅游特产店,西湖区,P011,南京,雨花石,55,高档,30,1650
2025-06-29,S005,西湖区旅游特产店,西湖区,P012,黄山,硬黄山,10,低档,55,550
2025-06-29,S005,西湖区旅游特产店,西湖区,P013,黄山,徽商新视界,100,高档,22,2200
2025-06-29,S005,西湖区旅游特产店,西湖区,P014,玉溪,硬玉溪,23,中档,25,575
2025-06-29,S005,西湖区旅游特产店,西湖区,P015,云烟,硬云烟,10,低档,16,160
2025-06-29,S006,滨江区高新园店,滨江区,P001,中华,硬中华,45,高档,7,315
2025-06-29,S006,滨江区高新园店,滨江区,P002,中华,软中华,65,高档,8,520
2025-06-29,S006,滨江区高新园店,滨江区,P003,利群,硬利群,14,中档,34,476
2025-06-29,S006,滨江区高新园店,滨江区,P004,利群,软利群,22,中档,23,506
2025-06-29,S006,滨江区高新园店,滨江区,P005,利群,阳光利群,36,高档,9,324
2025-06-29,S006,滨江区高新园店,滨江区,P006,芙蓉王,硬芙蓉王,25,中档,38,950
2025-06-29,S006,滨江区高新园店,滨江区,P007,芙蓉王,软芙蓉王,35,高档,17,595
2025-06-29,S006,滨江区高新园店,滨江区,P008,黄鹤楼,硬黄鹤楼,20,中档,26,520
2025-06-29,S006,滨江区高新园店,滨江区,P009,黄鹤楼,软黄鹤楼,50,高档,14,700
2025-06-29,S006,滨江区高新园店,滨江区,P010,南京,硬南京,12,低档,37,444
2025-06-29,S006,滨江区高新园店,滨江区,P011,南京,雨花石,55,高档,13,715
2025-06-29,S006,滨江区高新园店,滨江区,P012,黄山,硬黄山,10,低档,66,660
2025-06-29,S006,滨江区高新园店,滨江区,P013,黄山,徽商新视界,100,高档,13,1300
2025-06-29,S006,滨江区高新园店,滨江区,P014,玉溪,硬玉溪,23,中档,31,713
2025-06-29,S006,滨江区高新园店,滨江区,P015,云烟,硬云烟,10,低档,27,270
2025-06-29,S007,萧山区机场店,萧山区,P001,中华,硬中华,45,高档,7,315
2025-06-29,S007,萧山区机场店,萧山区,P002,中华,软中华,65,高档,10,650
2025-06-29,S007,萧山区机场店,萧山区,P003,利群,硬利群,14,中档,41,574
2025-06-29,S007,萧山区机场店,萧山区,P004,利群,软利群,22,中档,26,572
2025-06-29,S007,萧山区机场店,萧山区,P005,利群,阳光利群,36,高档,8,288
2025-06-29,S007,萧山区机场店,萧山区,P006,芙蓉王,硬芙蓉王,25,中档,18,450
2025-06-29,S007,萧山区机场店,萧山区,P007,芙蓉王,软芙蓉王,35,高档,29,1015
2025-06-29,S007,萧山区机场店,萧山区,P008,黄鹤楼,硬黄鹤楼,20,中档,13,260
2025-06-29,S007,萧山区机场店,萧山区,P009,黄鹤楼,软黄鹤楼,50,高档,18,900
2025-06-29,S007,萧山区机场店,萧山区,P010,南京,硬南京,12,低档,10,120
2025-06-29,S007,萧山区机场店,萧山区,P011,南京,雨花石,55,高档,9,495
2025-06-29,S007,萧山区机场店,萧山区,P012,黄山,硬黄山,10,低档,41,410
2025-06-29,S007,萧山区机场店,萧山区,P013,黄山,徽商新视界,100,高档,22,2200
2025-06-29,S007,萧山区机场店,萧山区,P014,玉溪,硬玉溪,23,中档,48,1104
2025-06-29,S007,萧山区机场店,萧山区,P015,云烟,硬云烟,10,低档,35,350
2025-06-29,S008,余杭区未来科技城店,余杭区,P001,中华,硬中华,45,高档,24,1080
2025-06-29,S008,余杭区未来科技城店,余杭区,P002,中华,软中华,65,高档,19,1235
2025-06-29,S008,余杭区未来科技城店,余杭区,P003,利群,硬利群,14,中档,31,434
2025-06-29,S008,余杭区未来科技城店,余杭区,P004,利群,软利群,22,中档,12,264
2025-06-29,S008,余杭区未来科技城店,余杭区,P005,利群,阳光利群,36,高档,4,144
2025-06-29,S008,余杭区未来科技城店,余杭区,P006,芙蓉王,硬芙蓉王,25,中档,8,200
2025-06-29,S008,余杭区未来科技城店,余杭区,P007,芙蓉王,软芙蓉王,35,高档,18,630
2025-06-29,S008,余杭区未来科技城店,余杭区,P008,黄鹤楼,硬黄鹤楼,20,中档,31,620
2025-06-29,S008,余杭区未来科技城店,余杭区,P009,黄鹤楼,软黄鹤楼,50,高档,25,1250
2025-06-29,S008,余杭区未来科技城店,余杭区,P010,南京,硬南京,12,低档,44,528
2025-06-29,S008,余杭区未来科技城店,余杭区,P011,南京,雨花石,55,高档,16,880
2025-06-29,S008,余杭区未来科技城店,余杭区,P012,黄山,硬黄山,10,低档,34,340
2025-06-29,S008,余杭区未来科技城店,余杭区,P013,黄山,徽商新视界,100,高档,19,1900
2025-06-29,S008,余杭区未来科技城店,余杭区,P014,玉溪,硬玉溪,23,中档,41,943
2025-06-29,S008,余杭区未来科技城店,余杭区,P015,云烟,硬云烟,10,低档,55,550
2025-06-29,S009,临安区景区店,临安区,P001,中华,硬中华,45,高档,8,360
2025-06-29,S009,临安区景区店,临安区,P002,中华,软中华,65,高档,11,715
2025-06-29,S009,临安区景区店,临安区,P003,利群,硬利群,14,中档,31,434
2025-06-29,S009,临安区景区店,临安区,P004,利群,软利群,22,中档,15,330
2025-06-29,S009,临安区景区店,临安区,P005,利群,阳光利群,36,高档,15,540
2025-06-29,S009,临安区景区店,临安区,P006,芙蓉王,硬芙蓉王,25,中档,5,125
2025-06-29,S009,临安区景区店,临安区,P007,芙蓉王,软芙蓉王,35,高档,3,105
2025-06-29,S009,临安区景区店,临安区,P008,黄鹤楼,硬黄鹤楼,20,中档,17,340
2025-06-29,S009,临安区景区店,临安区,P009,黄鹤楼,软黄鹤楼,50,高档,4,200
2025-06-29,S009,临安区景区店,临安区,P010,南京,硬南京,12,低档,9,108
2025-06-29,S009,临安区景区店,临安区,P011,南京,雨花石,55,高档,3,165
2025-06-29,S009,临安区景区店,临安区,P012,黄山,硬黄山,10,低档,32,320
2025-06-29,S009,临安区景区店,临安区,P013,黄山,徽商新视界,100,高档,4,400
2025-06-29,S009,临安区景区店,临安区,P014,玉溪,硬玉溪,23,中档,26,598
2025-06-29,S009,临安区景区店,临安区,P015,云烟,硬云烟,10,低档,8,80
2025-06-29,S010,富阳区商业中心店,富阳区,P001,中华,硬中华,45,高档,14,630
2025-06-29,S010,富阳区商业中心店,富阳区,P002,中华,软中华,65,高档,10,650
2025-06-29,S010,富阳区商业中心店,富阳区,P003,利群,硬利群,14,中档,9,126
2025-06-29,S010,富阳区商业中心店,富阳区,P004,利群,软利群,22,中档,33,726
2025-06-29,S010,富阳区商业中心店,富阳区,P005,利群,阳光利群,36,高档,6,216
2025-06-29,S010,富阳区商业中心店,富阳区,P006,芙蓉王,硬芙蓉王,25,中档,14,350
2025-06-29,S010,富阳区商业中心店,富阳区,P007,芙蓉王,软芙蓉王,35,高档,5,175
2025-06-29,S010,富阳区商业中心店,富阳区,P008,黄鹤楼,硬黄鹤楼,20,中档,16,320
2025-06-29,S010,富阳区商业中心店,富阳区,P009,黄鹤楼,软黄鹤楼,50,高档,8,400
2025-06-29,S010,富阳区商业中心店,富阳区,P010,南京,硬南京,12,低档,66,792
2025-06-29,S010,富阳区商业中心店,富阳区,P011,南京,雨花石,55,高档,22,1210
2025-06-29,S010,富阳区商业中心店,富阳区,P012,黄山,硬黄山,10,低档,35,350
2025-06-29,S010,富阳区商业中心店,富阳区,P013,黄山,徽商新视界,100,高档,15,1500
2025-06-29,S010,富阳区商业中心店,富阳区,P014,玉溪,硬玉溪,23,中档,32,736
2025-06-29,S010,富阳区商业中心店,富阳区,P015,云烟,硬云烟,10,低档,63,630
2025-06-30,S001,上城区卷烟专卖店,上城区,P001,中华,硬中华,45,高档,8,360
2025-06-30,S001,上城区卷烟专卖店,上城区,P002,中华,软中华,65,高档,11,715
2025-06-30,S001,上城区卷烟专卖店,上城区,P003,利群,硬利群,14,中档,20,280
2025-06-30,S001,上城区卷烟专卖店,上城区,P004,利群,软利群,22,中档,19,418
2025-06-30,S001,上城区卷烟专卖店,上城区,P005,利群,阳光利群,36,高档,6,216
2025-06-30,S001,上城区卷烟专卖店,上城区,P006,芙蓉王,硬芙蓉王,25,中档,6,150
2025-06-30,S001,上城区卷烟专卖店,上城区,P007,芙蓉王,软芙蓉王,35,高档,7,245
2025-06-30,S001,上城区卷烟专卖店,上城区,P008,黄鹤楼,硬黄鹤楼,20,中档,22,440
